target_id,quarter,file_path,label
10002490,13,pre-processing\data\refined\negative\P_KIC_10002490\P_KIC_10002490_Kepler_Quarter_13.npz,0
10002490,14,pre-processing\data\refined\negative\P_KIC_10002490\P_KIC_10002490_Kepler_Quarter_14.npz,0
10002490,15,pre-processing\data\refined\negative\P_KIC_10002490\P_KIC_10002490_Kepler_Quarter_15.npz,0
10002490,16,pre-processing\data\refined\negative\P_KIC_10002490\P_KIC_10002490_Kepler_Quarter_16.npz,0
10002490,17,pre-processing\data\refined\negative\P_KIC_10002490\P_KIC_10002490_Kepler_Quarter_17.npz,0
10002493,1,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_01.npz,0
10002493,2,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_02.npz,0
10002493,3,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_03.npz,0
10002493,4,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_04.npz,0
10002493,5,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_05.npz,0
10002493,6,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_06.npz,0
10002493,7,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_07.npz,0
10002493,8,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_08.npz,0
10002493,9,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_09.npz,0
10002493,10,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_10.npz,0
10002493,11,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_11.npz,0
10002493,12,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_12.npz,0
10002493,13,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_13.npz,0
10002493,14,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_14.npz,0
10002493,15,pre-processing\data\refined\negative\P_KIC_10002493\P_KIC_10002493_Kepler_Quarter_15.npz,0
10002494,1,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_01.npz,0
10002494,2,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_02.npz,0
10002494,3,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_03.npz,0
10002494,4,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_04.npz,0
10002494,5,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_05.npz,0
10002494,6,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_06.npz,0
10002494,7,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_07.npz,0
10002494,8,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_08.npz,0
10002494,9,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_09.npz,0
10002494,10,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_10.npz,0
10002494,11,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_11.npz,0
10002494,12,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_12.npz,0
10002494,13,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_13.npz,0
10002494,14,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_14.npz,0
10002494,15,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_15.npz,0
10002494,16,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_16.npz,0
10002494,17,pre-processing\data\refined\negative\P_KIC_10002494\P_KIC_10002494_Kepler_Quarter_17.npz,0
10002496,1,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_01.npz,0
10002496,2,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_02.npz,0
10002496,3,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_03.npz,0
10002496,4,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_04.npz,0
10002496,5,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_05.npz,0
10002496,6,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_06.npz,0
10002496,7,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_07.npz,0
10002496,8,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_08.npz,0
10002496,9,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_09.npz,0
10002496,10,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_10.npz,0
10002496,11,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_11.npz,0
10002496,12,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_12.npz,0
10002496,13,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_13.npz,0
10002496,14,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_14.npz,0
10002496,15,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_15.npz,0
10002496,16,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_16.npz,0
10002496,17,pre-processing\data\refined\negative\P_KIC_10002496\P_KIC_10002496_Kepler_Quarter_17.npz,0
10002517,0,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_00.npz,0
10002517,1,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_01.npz,0
10002517,2,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_02.npz,0
10002517,3,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_03.npz,0
10002517,4,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_04.npz,0
10002517,5,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_05.npz,0
10002517,6,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_06.npz,0
10002517,7,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_07.npz,0
10002517,8,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_08.npz,0
10002517,9,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_09.npz,0
10002517,10,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_10.npz,0
10002517,11,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_11.npz,0
10002517,12,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_12.npz,0
10002517,13,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_13.npz,0
10002517,14,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_14.npz,0
10002517,15,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_15.npz,0
10002517,16,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_16.npz,0
10002517,17,pre-processing\data\refined\negative\P_KIC_10002517\P_KIC_10002517_Kepler_Quarter_17.npz,0
10002543,0,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_00.npz,0
10002543,1,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_01.npz,0
10002543,2,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_02.npz,0
10002543,3,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_03.npz,0
10002543,4,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_04.npz,0
10002543,5,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_05.npz,0
10002543,6,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_06.npz,0
10002543,7,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_07.npz,0
10002543,8,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_08.npz,0
10002543,9,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_09.npz,0
10002543,10,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_10.npz,0
10002543,11,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_11.npz,0
10002543,12,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_12.npz,0
10002543,13,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_13.npz,0
10002543,14,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_14.npz,0
10002543,15,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_15.npz,0
10002543,16,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_16.npz,0
10002543,17,pre-processing\data\refined\negative\P_KIC_10002543\P_KIC_10002543_Kepler_Quarter_17.npz,0
10002556,0,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_00.npz,0
10002556,1,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_01.npz,0
10002556,2,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_02.npz,0
10002556,3,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_03.npz,0
10002556,4,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_04.npz,0
10002556,5,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_05.npz,0
10002556,6,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_06.npz,0
10002556,7,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_07.npz,0
10002556,8,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_08.npz,0
10002556,9,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_09.npz,0
10002556,10,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_10.npz,0
10002556,11,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_11.npz,0
10002556,12,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_12.npz,0
10002556,13,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_13.npz,0
10002556,14,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_14.npz,0
10002556,15,pre-processing\data\refined\negative\P_KIC_10002556\P_KIC_10002556_Kepler_Quarter_15.npz,0
10002567,1,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_01.npz,0
10002567,2,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_02.npz,0
10002567,3,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_03.npz,0
10002567,4,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_04.npz,0
10002567,5,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_05.npz,0
10002567,6,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_06.npz,0
10002567,7,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_07.npz,0
10002567,8,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_08.npz,0
10002567,9,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_09.npz,0
10002567,10,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_10.npz,0
10002567,11,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_11.npz,0
10002567,12,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_12.npz,0
10002567,13,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_13.npz,0
10002567,14,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_14.npz,0
10002567,15,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_15.npz,0
10002567,16,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_16.npz,0
10002567,17,pre-processing\data\refined\negative\P_KIC_10002567\P_KIC_10002567_Kepler_Quarter_17.npz,0
10002597,1,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_01.npz,0
10002597,2,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_02.npz,0
10002597,3,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_03.npz,0
10002597,4,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_04.npz,0
10002597,5,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_05.npz,0
10002597,6,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_06.npz,0
10002597,7,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_07.npz,0
10002597,8,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_08.npz,0
10002597,9,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_09.npz,0
10002597,10,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_10.npz,0
10002597,11,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_11.npz,0
10002597,12,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_12.npz,0
10002597,13,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_13.npz,0
10002597,14,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_14.npz,0
10002597,15,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_15.npz,0
10002597,16,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_16.npz,0
10002597,17,pre-processing\data\refined\negative\P_KIC_10002597\P_KIC_10002597_Kepler_Quarter_17.npz,0
10002610,1,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_01.npz,0
10002610,2,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_02.npz,0
10002610,3,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_03.npz,0
10002610,4,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_04.npz,0
10002610,5,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_05.npz,0
10002610,6,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_06.npz,0
10002610,7,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_07.npz,0
10002610,8,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_08.npz,0
10002610,9,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_09.npz,0
10002610,10,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_10.npz,0
10002610,11,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_11.npz,0
10002610,12,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_12.npz,0
10002610,13,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_13.npz,0
10002610,14,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_14.npz,0
10002610,15,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_15.npz,0
10002610,16,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_16.npz,0
10002610,17,pre-processing\data\refined\negative\P_KIC_10002610\P_KIC_10002610_Kepler_Quarter_17.npz,0
10002625,0,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_00.npz,0
10002625,1,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_01.npz,0
10002625,2,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_02.npz,0
10002625,3,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_03.npz,0
10002625,4,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_04.npz,0
10002625,5,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_05.npz,0
10002625,6,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_06.npz,0
10002625,7,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_07.npz,0
10002625,8,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_08.npz,0
10002625,9,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_09.npz,0
10002625,10,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_10.npz,0
10002625,11,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_11.npz,0
10002625,12,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_12.npz,0
10002625,13,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_13.npz,0
10002625,14,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_14.npz,0
10002625,15,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_15.npz,0
10002625,16,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_16.npz,0
10002625,17,pre-processing\data\refined\negative\P_KIC_10002625\P_KIC_10002625_Kepler_Quarter_17.npz,0
10002639,10,pre-processing\data\refined\negative\P_KIC_10002639\P_KIC_10002639_Kepler_Quarter_10.npz,0
10002639,12,pre-processing\data\refined\negative\P_KIC_10002639\P_KIC_10002639_Kepler_Quarter_12.npz,0
10002647,0,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_00.npz,0
10002647,1,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_01.npz,0
10002647,2,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_02.npz,0
10002647,3,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_03.npz,0
10002647,4,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_04.npz,0
10002647,5,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_05.npz,0
10002647,6,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_06.npz,0
10002647,7,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_07.npz,0
10002647,8,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_08.npz,0
10002647,9,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_09.npz,0
10002647,10,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_10.npz,0
10002647,11,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_11.npz,0
10002647,12,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_12.npz,0
10002647,13,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_13.npz,0
10002647,14,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_14.npz,0
10002647,15,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_15.npz,0
10002647,16,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_16.npz,0
10002647,17,pre-processing\data\refined\negative\P_KIC_10002647\P_KIC_10002647_Kepler_Quarter_17.npz,0
10002672,1,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_01.npz,0
10002672,2,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_02.npz,0
10002672,3,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_03.npz,0
10002672,4,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_04.npz,0
10002672,5,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_05.npz,0
10002672,6,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_06.npz,0
10002672,7,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_07.npz,0
10002672,8,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_08.npz,0
10002672,9,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_09.npz,0
10002672,10,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_10.npz,0
10002672,11,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_11.npz,0
10002672,12,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_12.npz,0
10002672,13,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_13.npz,0
10002672,14,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_14.npz,0
10002672,15,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_15.npz,0
10002672,16,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_16.npz,0
10002672,17,pre-processing\data\refined\negative\P_KIC_10002672\P_KIC_10002672_Kepler_Quarter_17.npz,0
10002684,1,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_01.npz,0
10002684,2,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_02.npz,0
10002684,3,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_03.npz,0
10002684,4,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_04.npz,0
10002684,5,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_05.npz,0
10002684,6,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_06.npz,0
10002684,7,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_07.npz,0
10002684,8,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_08.npz,0
10002684,9,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_09.npz,0
10002684,10,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_10.npz,0
10002684,11,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_11.npz,0
10002684,12,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_12.npz,0
10002684,13,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_13.npz,0
10002684,14,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_14.npz,0
10002684,15,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_15.npz,0
10002684,16,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_16.npz,0
10002684,17,pre-processing\data\refined\negative\P_KIC_10002684\P_KIC_10002684_Kepler_Quarter_17.npz,0
10002687,2,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_02.npz,0
10002687,3,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_03.npz,0
10002687,4,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_04.npz,0
10002687,5,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_05.npz,0
10002687,6,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_06.npz,0
10002687,7,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_07.npz,0
10002687,8,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_08.npz,0
10002687,9,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_09.npz,0
10002687,10,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_10.npz,0
10002687,11,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_11.npz,0
10002687,12,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_12.npz,0
10002687,13,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_13.npz,0
10002687,14,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_14.npz,0
10002687,15,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_15.npz,0
10002687,16,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_16.npz,0
10002687,17,pre-processing\data\refined\negative\P_KIC_10002687\P_KIC_10002687_Kepler_Quarter_17.npz,0
